Network,School ID,Educational Unit,Total,White No,White Pct,African American No,African American Pct,"Asian/
Network 14,609769,GRAHAM HS,  184 ,7,3.8,81,44.0,0,0.0,1,0.5,88,47.8,1,0.5,6,3.3,0,0.0,0,0.0
Network 14,609716,KELVYN PARK HS,  395 ,5,1.3,27,6.8,0,0.0,3,0.8,357,90.4,1,0.3,1,0.3,1,0.3,0,0.0
Network 14,609719,LAKE VIEW HS,"  1,353 ",147,10.9,146,10.8,0,0.0,8,0.6,977,72.2,28,2.1,42,3.1,4,0.3,1,0.1
Network 14,609720,LANE TECH HS,"  4,428 ",1729,39.0,295,6.7,0,0.0,19,0.4,1654,37.4,134,3.0,461,10.4,29,0.7,107,2.4
Network 14,609738,LINCOLN PARK HS,"  2,117 ",674,31.8,436,20.6,0,0.0,6,0.3,688,32.5,88,4.2,214,10.1,3,0.1,8,0.4
Network 14,609724,MATHER HS,"  1,617 ",223,13.8,245,15.2,0,0.0,8,0.5,717,44.3,21,1.3,393,24.3,10,0.6,0,0.0
Network 14,609744,NORTHSIDE LEARNING HS,  239 ,45,18.8,43,18.0,0,0.0,1,0.4,130,54.4,3,1.3,16,6.7,1,0.4,0,0.0
Network 14,609728,ROOSEVELT HS,"  1,021 ",55,5.4,120,11.8,0,0.0,11,1.1,738,72.3,3,0.3,89,8.7,5,0.5,0,0.0
Network 14,609729,SCHURZ HS,"  1,518 ",73,4.8,127,8.4,0,0.0,6,0.4,1262,83.1,17,1.1,27,1.8,4,0.3,2,0.1
Network 14,609730,SENN HS,"  1,547 ",226,14.6,387,25.0,0,0.0,11,0.7,643,41.6,34,2.2,240,15.5,4,0.3,2,0.1
Network 14,609732,STEINMETZ HS,"  1,167 ",63,5.4,211,18.1,0,0.0,6,0.5,842,72.2,14,1.2,24,2.1,4,0.3,3,0.3
Network 14,609733,SULLIVAN HS,  597 ,49,8.2,224,37.5,0,0.0,1,0.2,243,40.7,8,1.3,62,10.4,2,0.3,8,1.3
Network 14,609734,TAFT HS,"  3,960 ",1773,44.8,108,2.7,0,0.0,14,0.4,1650,41.7,76,1.9,293,7.4,26,0.7,20,0.5
Network 14,610394,UPLIFT HS,  106 ,7,6.6,61,57.5,0,0.0,1,0.9,24,22.6,1,0.9,12,11.3,0,0.0,0,0.0
Network 14,609766,VAUGHN HS,  234 ,48,20.5,52,22.2,0,0.0,0,0.0,128,54.7,2,0.9,3,1.3,1,0.4,0,0.0
Network 14,609737,VON STEUBEN HS,"  1,674 ",287,17.1,172,10.3,0,0.0,7,0.4,909,54.3,31,1.9,257,15.4,11,0.7,0,0.0
Network 15,610524,ALCOTT HS,  333 ,46,13.8,60,18.0,0,0.0,2,0.6,211,63.4,6,1.8,6,1.8,2,0.6,0,0.0
Network 15,610518,AUSTIN CCA HS,  235 ,1,0.4,227,96.6,0,0.0,0,0.0,6,2.6,1,0.4,0,0.0,0,0.0,0,0.0
Network 15,609759,CLEMENTE HS,  684 ,13,1.9,205,30.0,0,0.0,4,0.6,454,66.4,1,0.2,6,0.9,1,0.1,0,0.0
Network 15,610561,CRANE MEDICAL HS,  446 ,4,0.9,363,81.4,0,0.0,0,0.0,72,16.1,5,1.1,0,0.0,0,0.0,2,0.4
Network 15,609756,CURIE HS,"  2,993 ",51,1.7,356,11.9,0,0.0,8,0.3,2509,83.8,6,0.2,60,2.0,3,0.1,0,0.0
Network 15,610245,DOUGLASS HS,  50 ,1,2.0,46,92.0,0,0.0,0,0.0,3,6.0,0,0.0,0,0.0,0,0.0,0,0.0
Network 15,609694,HANCOCK HS,"  1,019 ",39,3.8,20,2.0,0,0.0,4,0.4,944,92.6,1,0.1,10,1.0,1,0.1,0,0.0
Network 15,609764,JUAREZ HS,"  1,705 ",25,1.5,42,2.5,0,0.0,9,0.5,1609,94.4,6,0.4,11,0.6,0,0.0,3,0.2
Network 15,609722,MANLEY HS,  87 ,1,1.1,83,95.4,0,0.0,0,0.0,3,3.4,0,0.0,0,0.0,0,0.0,0,0.0
Network 15,609723,MARSHALL HS,  228 ,0,0.0,223,97.8,0,0.0,0,0.0,5,2.2,0,0.0,0,0.0,0,0.0,0,0.0
Network 15,610385,MULTICULTURAL HS,  225 ,3,1.3,43,19.1,0,0.0,1,0.4,177,78.7,0,0.0,0,0.0,0,0.0,1,0.4
Network 15,609691,NORTH-GRAND HS,"  1,039 ",10,1.0,198,19.1,0,0.0,4,0.4,822,79.1,3,0.3,2,0.2,0,0.0,0,0.0
Network 15,610101,OGDEN ES,  946 ,256,27.1,391,41.3,0,0.0,4,0.4,138,14.6,55,5.8,101,10.7,1,0.1,0,0.0
Network 15,610529,OGDEN HS,  632 ,70,11.1,292,46.2,0,0.0,2,0.3,233,36.9,14,2.2,17,2.7,1,0.2,3,0.5
Network 15,609680,PAYTON HS,"  1,216 ",537,44.2,122,10.0,0,0.0,2,0.2,264,21.7,51,4.2,232,19.1,8,0.7,0,0.0
Network 15,609679,PROSSER HS,"  1,214 ",23,1.9,255,21.0,0,0.0,3,0.2,929,76.5,0,0.0,3,0.2,0,0.0,1,0.1
Network 15,610334,RABY HS,  246 ,2,0.8,225,91.5,0,0.0,1,0.4,17,6.9,0,0.0,1,0.4,0,0.0,0,0.0
Network 15,609750,SIMPSON HS,  21 ,0,0.0,16,76.2,0,0.0,0,0.0,5,23.8,0,0.0,0,0.0,0,0.0,0,0.0
Network 15,610383,SOCIAL JUSTICE HS,  335 ,3,0.9,45,13.4,0,0.0,0,0.0,287,85.7,0,0.0,0,0.0,0,0.0,0,0.0
Network 15,609740,WELLS HS,  316 ,12,3.8,150,47.5,0,0.0,0,0.0,149,47.2,5,1.6,0,0.0,0,0.0,0,0.0
Network 15,609693,WESTINGHOUSE HS,"  1,255 ",25,2.0,569,45.3,0,0.0,4,0.3,546,43.5,15,1.2,92,7.3,3,0.2,1,0.1
Network 15,610392,WORLD LANGUAGE HS,  345 ,3,0.9,9,2.6,0,0.0,0,0.0,328,95.1,1,0.3,0,0.0,0,0.0,4,1.2
Network 16,610513,AIR FORCE HS,  196 ,16,8.2,84,42.9,0,0.0,1,0.5,92,46.9,2,1.0,1,0.5,0,0.0,0,0.0
Network 16,609698,BOGAN HS,  736 ,4,0.5,476,64.7,0,0.0,0,0.0,251,34.1,3,0.4,0,0.0,0,0.0,2,0.3
Network 16,610592,ENGLEWOOD STEM HS,  680 ,1,0.1,628,92.4,0,0.0,0,0.0,48,7.1,3,0.4,0,0.0,0,0.0,0,0.0
Network 16,609704,FARRAGUT HS,  540 ,9,1.7,62,11.5,0,0.0,1,0.2,468,86.7,0,0.0,0,0.0,0,0.0,0,0.0
Network 16,609709,GAGE PARK HS,  323 ,2,0.6,104,32.2,0,0.0,0,0.0,214,66.3,1,0.3,0,0.0,2,0.6,0,0.0
Network 16,610558,GOODE HS,  936 ,5,0.5,351,37.5,0,0.0,2,0.2,571,61.0,4,0.4,1,0.1,2,0.2,0,0.0
Network 16,609711,HARPER HS,  21 ,0,0.0,20,95.2,0,0.0,0,0.0,1,4.8,0,0.0,0,0.0,0,0.0,0,0.0
Network 16,609741,HUBBARD HS,"  1,721 ",31,1.8,94,5.5,0,0.0,4,0.2,1587,92.2,4,0.2,1,0.1,0,0.0,0,0.0
Network 16,609783,JEFFERSON HS,  144 ,2,1.4,120,83.3,0,0.0,0,0.0,21,14.6,0,0.0,1,0.7,0,0.0,0,0.0
Network 16,609762,JULIAN HS,  390 ,0,0.0,373,95.6,0,0.0,0,0.0,9,2.3,1,0.3,0,0.0,0,0.0,7,1.8
Network 16,609715,KELLY HS,"  1,780 ",32,1.8,78,4.4,0,0.0,3,0.2,1384,77.8,7,0.4,272,15.3,4,0.2,0,0.0
Network 16,609718,KENNEDY HS,"  1,474 ",278,18.9,35,2.4,0,0.0,9,0.6,1133,76.9,9,0.6,9,0.6,1,0.1,0,0.0
Network 16,609725,MORGAN PARK HS,"  1,079 ",5,0.5,1047,97.0,0,0.0,0,0.0,24,2.2,3,0.3,0,0.0,0,0.0,0,0.0
Network 16,609682,RICHARDS HS,  233 ,0,0.0,99,42.5,0,0.0,1,0.4,128,54.9,0,0.0,0,0.0,0,0.0,5,2.1
Network 16,610357,SPRY HS,  97 ,1,1.0,0,0.0,0,0.0,0,0.0,96,99.0,0,0.0,0,0.0,0,0.0,0,0.0
Network 16,609735,TILDEN HS,  203 ,20,9.9,80,39.4,0,0.0,0,0.0,97,47.8,0,0.0,5,2.5,1,0.5,0,0.0
Network 16,609748,YORK HS,  172 ,2,1.2,136,79.1,0,0.0,1,0.6,33,19.2,0,0.0,0,0.0,0,0.0,0,0.0
Network 17,610323,BOWEN HS,  218 ,2,0.9,175,80.3,0,0.0,0,0.0,38,17.4,2,0.9,0,0.0,1,0.5,0,0.0
Network 17,610381,BRONZEVILLE HS,  87 ,0,0.0,81,93.1,0,0.0,0,0.0,5,5.7,0,0.0,1,1.1,0,0.0,0,0.0
Network 17,609760,CARVER MILITARY HS,  442 ,6,1.4,173,39.1,0,0.0,0,0.0,263,59.5,0,0.0,0,0.0,0,0.0,0,0.0
Network 17,609754,CHICAGO MILITARY HS,  280 ,7,2.5,172,61.4,0,0.0,0,0.0,97,34.6,1,0.4,1,0.4,0,0.0,2,0.7
Network 17,609674,CHICAGO VOCATIONAL HS,  741 ,3,0.4,713,96.2,0,0.0,1,0.1,17,2.3,2,0.3,1,0.1,0,0.0,4,0.5
Network 17,609761,CORLISS HS,  284 ,3,1.1,272,95.8,0,0.0,0,0.0,6,2.1,2,0.7,0,0.0,1,0.4,0,0.0
Network 17,609676,DUNBAR HS,  413 ,2,0.5,398,96.4,0,0.0,0,0.0,13,3.1,0,0.0,0,0.0,0,0.0,0,0.0
Network 17,610587,DYETT ARTS HS,  583 ,2,0.3,560,96.1,0,0.0,0,0.0,14,2.4,2,0.3,0,0.0,0,0.0,5,0.9
Network 17,609705,FENGER HS,  286 ,0,0.0,277,96.9,0,0.0,0,0.0,7,2.4,2,0.7,0,0.0,0,0.0,0,0.0
Network 17,609710,HARLAN HS,  297 ,0,0.0,292,98.3,0,0.0,0,0.0,3,1.0,1,0.3,0,0.0,0,0.0,1,0.3
Network 17,609712,HIRSCH HS,  90 ,0,0.0,89,98.9,0,0.0,0,0.0,1,1.1,0,0.0,0,0.0,0,0.0,0,0.0
Network 17,609713,HYDE PARK HS,  770 ,0,0.0,765,99.4,0,0.0,0,0.0,4,0.5,1,0.1,0,0.0,0,0.0,0,0.0
Network 17,609746,KENWOOD HS,"  2,125 ",78,3.7,1826,85.9,0,0.0,2,0.1,99,4.7,42,2.0,45,2.1,2,0.1,31,1.5
Network 17,609751,KING HS,  463 ,3,0.6,441,95.2,0,0.0,1,0.2,10,2.2,6,1.3,2,0.4,0,0.0,0,0.0
Network 17,609692,SIMEON HS,"  1,420 ",0,0.0,1400,98.6,0,0.0,1,0.1,12,0.8,7,0.5,0,0.0,0,0.0,0,0.0
Network 17,610547,SOUTH SHORE INTL HS,  561 ,0,0.0,530,94.5,0,0.0,1,0.2,16,2.9,5,0.9,1,0.2,0,0.0,8,1.4
Network 17,609739,WASHINGTON HS,"  1,505 ",67,4.5,81,5.4,0,0.0,13,0.9,1330,88.4,12,0.8,1,0.1,1,0.1,0,0.0
Network 17,610380,WILLIAMS HS,  107 ,0,0.0,105,98.1,0,0.0,0,0.0,1,0.9,1,0.9,0,0.0,0,0.0,0,0.0
AUSL,609806,BRADWELL,  472 ,1,0.2,460,97.5,0,0.0,0,0.0,9,1.9,2,0.4,0,0.0,0,0.0,0,0.0
AUSL,609844,CARTER,  298 ,0,0.0,289,97.0,0,0.0,0,0.0,8,2.7,1,0.3,0,0.0,0,0.0,0,0.0
AUSL,610021,CASALS,  373 ,13,3.5,148,39.7,0,0.0,0,0.0,211,56.6,1,0.3,0,0.0,0,0.0,0,0.0
AUSL,609851,CHALMERS,  275 ,0,0.0,264,96.0,0,0.0,0,0.0,9,3.3,2,0.7,0,0.0,0,0.0,0,0.0
AUSL,610248,CHICAGO ACADEMY ES,  561 ,119,21.2,15,2.7,0,0.0,0,0.0,406,72.4,5,0.9,15,2.7,1,0.2,0,0.0
AUSL,610340,CHICAGO ACADEMY HS,  571 ,93,16.3,31,5.4,0,0.0,3,0.5,411,72.0,8,1.4,24,4.2,1,0.2,0,0.0
AUSL,610499,COLLINS HS,  231 ,2,0.9,215,93.1,0,0.0,1,0.4,13,5.6,0,0.0,0,0.0,0,0.0,0,0.0
AUSL,609900,CURTIS,  422 ,2,0.5,395,93.6,0,0.0,1,0.2,17,4.0,4,1.0,0,0.0,0,0.0,3,0.7
AUSL,609883,DENEEN,  446 ,1,0.2,440,98.7,0,0.0,0,0.0,3,0.7,2,0.5,0,0.0,0,0.0,0,0.0
AUSL,609885,DEWEY,  291 ,4,1.4,268,92.1,0,0.0,0,0.0,18,6.2,1,0.3,0,0.0,0,0.0,0,0.0
AUSL,610263,DULLES,  713 ,3,0.4,689,96.6,0,0.0,0,0.0,19,2.7,2,0.3,0,0.0,0,0.0,0,0.0
AUSL,610254,DVORAK,  336 ,1,0.3,321,95.5,0,0.0,0,0.0,11,3.3,3,0.9,0,0.0,0,0.0,0,0.0
AUSL,609928,FULLER,  339 ,2,0.6,333,98.2,0,0.0,0,0.0,4,1.2,0,0.0,0,0.0,0,0.0,0,0.0
AUSL,609955,GRESHAM,  365 ,0,0.0,356,97.5,0,0.0,0,0.0,6,1.6,3,0.8,0,0.0,0,0.0,0,0.0
AUSL,609971,HARVARD,  354 ,0,0.0,352,99.4,0,0.0,0,0.0,2,0.6,0,0.0,0,0.0,0,0.0,0,0.0
AUSL,609991,HERZL,  471 ,3,0.6,453,96.2,0,0.0,1,0.2,12,2.5,1,0.2,0,0.0,0,0.0,1,0.2
AUSL,610000,HOWE,  376 ,0,0.0,354,94.1,0,0.0,0,0.0,21,5.6,1,0.3,0,0.0,0,0.0,0,0.0
AUSL,610274,JOHNSON,  328 ,5,1.5,303,92.4,0,0.0,1,0.3,16,4.9,3,0.9,0,0.0,0,0.0,0,0.0
AUSL,610036,LEWIS,  454 ,3,0.7,306,67.4,0,0.0,0,0.0,137,30.2,5,1.1,2,0.4,1,0.2,0,0.0
AUSL,610053,MARQUETTE,"  1,022 ",18,1.8,304,29.7,0,0.0,3,0.3,695,68.0,2,0.2,0,0.0,0,0.0,0,0.0
AUSL,610282,MCNAIR,  344 ,3,0.9,283,82.3,0,0.0,1,0.3,50,14.5,4,1.2,3,0.9,0,0.0,0,0.0
AUSL,610257,MORTON,  203 ,1,0.5,173,85.2,0,0.0,0,0.0,29,14.3,0,0.0,0,0.0,0,0.0,0,0.0
AUSL,610231,NATIONAL TEACHERS,  771 ,74,9.6,564,73.2,0,0.0,2,0.3,56,7.3,28,3.6,36,4.7,2,0.3,9,1.2
AUSL,610103,OKEEFFE,  538 ,1,0.2,519,96.5,0,0.0,0,0.0,12,2.2,4,0.7,0,0.0,1,0.2,1,0.2
AUSL,610389,ORR HS,  245 ,2,0.8,188,76.7,0,0.0,0,0.0,46,18.8,1,0.4,0,0.0,0,0.0,8,3.3
AUSL,609727,PHILLIPS HS,  614 ,8,1.3,596,97.1,0,0.0,0,0.0,9,1.5,0,0.0,0,0.0,0,0.0,1,0.2
AUSL,610106,PICCOLO,  519 ,3,0.6,212,40.8,0,0.0,0,0.0,299,57.6,4,0.8,0,0.0,1,0.2,0,0.0
AUSL,610172,SHERMAN,  247 ,2,0.8,214,86.6,0,0.0,0,0.0,30,12.1,0,0.0,1,0.4,0,0.0,0,0.0
AUSL,610543,SOLORIO HS,"  1,238 ",10,0.8,39,3.2,0,0.0,5,0.4,1181,95.4,2,0.2,1,0.1,0,0.0,0,0.0
AUSL,610339,STAGG,  408 ,0,0.0,377,92.4,0,0.0,1,0.2,25,6.1,0,0.0,1,0.2,0,0.0,4,1.0
AUSL,610396,TARKINGTON,  920 ,3,0.3,190,20.7,0,0.0,2,0.2,723,78.6,0,0.0,2,0.2,0,0.0,0,0.0
ISP,609772,ADDAMS,  615 ,20,3.3,14,2.3,0,0.0,0,0.0,581,94.5,0,0.0,0,0.0,0,0.0,0,0.0
ISP,609773,AGASSIZ,  461 ,165,35.8,103,22.3,0,0.0,2,0.4,137,29.7,30,6.5,24,5.2,0,0.0,0,0.0
ISP,609695,AMUNDSEN HS,"  1,459 ",379,26.0,112,7.7,0,0.0,8,0.5,782,53.6,50,3.4,124,8.5,4,0.3,0,0.0
ISP,609779,ARMSTRONG G,"  1,221 ",92,7.5,349,28.6,0,0.0,7,0.6,499,40.9,21,1.7,250,20.5,3,0.2,0,0.0
ISP,609786,AVALON PARK,  227 ,0,0.0,223,98.2,0,0.0,0,0.0,3,1.3,0,0.0,1,0.4,0,0.0,0,0.0
ISP,610544,AZUELA,  803 ,8,1.0,6,0.7,0,0.0,5,0.6,778,96.9,2,0.3,1,0.1,0,0.0,3,0.4
ISP,610563,BACK OF THE YARDS HS,"  1,076 ",14,1.3,30,2.8,0,0.0,7,0.7,995,92.5,0,0.0,30,2.8,0,0.0,0,0.0
ISP,609798,BELDING,  545 ,253,46.4,33,6.1,0,0.0,3,0.6,196,36.0,21,3.9,32,5.9,5,0.9,2,0.4
ISP,609922,BELMONT-CRAGIN,  425 ,5,1.2,15,3.5,0,0.0,2,0.5,401,94.4,0,0.0,1,0.2,0,0.0,1,0.2
ISP,609726,BROOKS HS,  984 ,8,0.8,754,76.6,0,0.0,2,0.2,207,21.0,9,0.9,1,0.1,3,0.3,0,0.0
ISP,609817,BUDLONG,  647 ,206,31.8,35,5.4,0,0.0,3,0.5,272,42.0,18,2.8,110,17.0,0,0.0,3,0.5
ISP,609820,BURLEY,  569 ,372,65.4,14,2.5,0,0.0,0,0.0,98,17.2,29,5.1,55,9.7,0,0.0,1,0.2
ISP,609829,BURROUGHS,  418 ,15,3.6,11,2.6,0,0.0,0,0.0,383,91.6,1,0.2,6,1.4,0,0.0,2,0.5
ISP,609833,CALDWELL,  246 ,2,0.8,230,93.5,0,0.0,0,0.0,2,0.8,1,0.4,0,0.0,0,0.0,11,4.5
ISP,609835,CAMERON,  652 ,6,0.9,167,25.6,0,0.0,2,0.3,468,71.8,6,0.9,1,0.2,0,0.0,2,0.3
ISP,610539,CAMRAS,  866 ,56,6.5,15,1.7,0,0.0,3,0.3,775,89.5,4,0.5,12,1.4,1,0.1,0,0.0
ISP,610024,CARDENAS,  979 ,7,0.7,42,4.3,0,0.0,1,0.1,928,94.8,1,0.1,0,0.0,0,0.0,0,0.0
ISP,609842,CARSON,  914 ,2,0.2,26,2.8,0,0.0,2,0.2,884,96.7,0,0.0,0,0.0,0,0.0,0,0.0
ISP,609849,CASSELL,  386 ,272,70.5,28,7.3,0,0.0,1,0.3,67,17.4,13,3.4,4,1.0,1,0.3,0,0.0
ISP,609852,CHAPPELL,  555 ,192,34.6,25,4.5,0,0.0,3,0.5,265,47.7,37,6.7,32,5.8,1,0.2,0,0.0
ISP,610148,CHAVEZ,  836 ,2,0.2,13,1.6,0,0.0,3,0.4,817,97.7,0,0.0,1,0.1,0,0.0,0,0.0
ISP,609753,CHICAGO AGRICULTURE HS,  818 ,257,31.4,392,47.9,0,0.0,2,0.2,150,18.3,7,0.9,1,0.1,3,0.4,6,0.7
ISP,609795,CLARK ES,  182 ,7,3.8,105,57.7,0,0.0,0,0.0,61,33.5,2,1.1,5,2.7,2,1.1,0,0.0
ISP,610244,CLARK HS,  524 ,1,0.2,511,97.5,0,0.0,0,0.0,11,2.1,1,0.2,0,0.0,0,0.0,0,0.0
ISP,609859,CLINTON,"  1,079 ",118,10.9,147,13.6,0,0.0,9,0.8,289,26.8,4,0.4,510,47.3,0,0.0,2,0.2
ISP,610170,COLUMBIA EXPLORERS,  834 ,5,0.6,3,0.4,0,0.0,1,0.1,823,98.7,0,0.0,2,0.2,0,0.0,0,0.0
ISP,609863,COLUMBUS,  250 ,144,57.6,27,10.8,0,0.0,0,0.0,69,27.6,7,2.8,3,1.2,0,0.0,0,0.0
ISP,609866,COONLEY,  966 ,644,66.7,18,1.9,0,0.0,0,0.0,169,17.5,85,8.8,45,4.7,5,0.5,0,0.0
ISP,609870,CORKERY,  422 ,5,1.2,64,15.2,0,0.0,1,0.2,349,82.7,0,0.0,1,0.2,2,0.5,0,0.0
ISP,609899,EBINGER,  847 ,709,83.7,3,0.4,0,0.0,1,0.1,101,11.9,9,1.1,19,2.2,2,0.2,3,0.4
ISP,609909,EVERETT,  124 ,3,2.4,6,4.8,0,0.0,0,0.0,105,84.7,5,4.0,5,4.0,0,0.0,0,0.0
ISP,610503,FRAZIER PROSPECTIVE,  196 ,0,0.0,191,97.4,0,0.0,0,0.0,4,2.0,0,0.0,0,0.0,1,0.5,0,0.0
ISP,609945,GOUDY,  621 ,42,6.8,181,29.1,0,0.0,5,0.8,156,25.1,13,2.1,211,34.0,1,0.2,12,1.9
ISP,609958,GUNSAULUS,  726 ,9,1.2,26,3.6,0,0.0,2,0.3,673,92.7,2,0.3,11,1.5,1,0.1,2,0.3
ISP,609996,HOLDEN,  427 ,68,15.9,42,9.8,0,0.0,0,0.0,241,56.4,3,0.7,71,16.6,0,0.0,2,0.5
ISP,610384,INFINITY HS,  398 ,0,0.0,12,3.0,0,0.0,0,0.0,385,96.7,0,0.0,1,0.3,0,0.0,0,0.0
ISP,609678,JONES HS,"  1,964 ",786,40.0,220,11.2,0,0.0,3,0.2,571,29.1,68,3.5,282,14.4,16,0.8,18,0.9
ISP,610015,JUNGMAN,  248 ,16,6.5,42,16.9,0,0.0,3,1.2,172,69.4,3,1.2,9,3.6,1,0.4,2,0.8
ISP,610026,KINZIE,  681 ,134,19.7,32,4.7,0,0.0,0,0.0,505,74.2,7,1.0,3,0.4,0,0.0,0,0.0
ISP,610027,KIPLING,  276 ,0,0.0,274,99.3,0,0.0,0,0.0,1,0.4,1,0.4,0,0.0,0,0.0,0,0.0
ISP,609993,LARA,  382 ,4,1.0,8,2.1,0,0.0,2,0.5,364,95.3,4,1.1,0,0.0,0,0.0,0,0.0
ISP,610520,LASALLE II,  574 ,162,28.2,113,19.7,0,0.0,1,0.2,243,42.3,36,6.3,14,2.4,5,0.9,0,0.0
ISP,610291,LEE,  721 ,15,2.1,7,1.0,0,0.0,0,0.0,699,96.9,0,0.0,0,0.0,0,0.0,0,0.0
ISP,610298,LENART,  278 ,42,15.1,177,63.7,0,0.0,0,0.0,9,3.2,10,3.6,40,14.4,0,0.0,0,0.0
ISP,610038,LINCOLN,  919 ,519,56.5,107,11.6,0,0.0,2,0.2,92,10.0,70,7.6,129,14.0,0,0.0,0,0.0
ISP,610391,LINDBLOM HS,"  1,397 ",53,3.8,939,67.2,0,0.0,4,0.3,383,27.4,7,0.5,11,0.8,0,0.0,0,0.0
ISP,609834,LITTLE VILLAGE,  673 ,1,0.1,1,0.1,0,0.0,2,0.3,668,99.3,0,0.0,1,0.1,0,0.0,0,0.0
ISP,610040,LLOYD,  886 ,8,0.9,27,3.0,0,0.0,4,0.5,841,94.9,4,0.5,1,0.1,0,0.0,1,0.1
ISP,610541,LORCA,  688 ,31,4.5,15,2.2,0,0.0,2,0.3,612,89.0,1,0.2,3,0.4,1,0.1,23,3.3
ISP,609780,MARINE LEADERSHIP AT AMES HS,  829 ,18,2.2,13,1.6,0,0.0,0,0.0,793,95.7,3,0.4,2,0.2,0,0.0,0,0.0
ISP,610054,MARSH,  724 ,15,2.1,57,7.9,0,0.0,4,0.6,645,89.1,0,0.0,0,0.0,1,0.1,2,0.3
ISP,610312,MCDOWELL,  147 ,2,1.4,138,93.9,0,0.0,0,0.0,5,3.4,2,1.4,0,0.0,0,0.0,0,0.0
ISP,610082,MOUNT GREENWOOD,"  1,235 ",1013,82.0,24,1.9,0,0.0,0,0.0,174,14.1,12,1.0,9,0.7,3,0.2,0,0.0
ISP,610098,NOBEL,  643 ,10,1.6,78,12.1,0,0.0,1,0.2,552,85.8,2,0.3,0,0.0,0,0.0,0,0.0
ISP,609749,NORTHSIDE PREP HS,"  1,059 ",326,30.8,58,5.5,7,0.7,3,0.3,322,30.4,32,3.0,203,19.2,7,0.7,101,9.5
ISP,609950,ORTIZ DE DOMINGUEZ,  415 ,1,0.2,3,0.7,0,0.0,0,0.0,411,99.0,0,0.0,0,0.0,0,0.0,0,0.0
ISP,610111,PALMER,  732 ,237,32.4,5,0.7,0,0.0,4,0.5,322,44.0,13,1.8,129,17.6,18,2.5,4,0.5
ISP,610386,PEACE AND EDUCATION HS,  86 ,3,3.5,18,20.9,0,0.0,0,0.0,65,75.6,0,0.0,0,0.0,0,0.0,0,0.0
ISP,610120,PECK,  818 ,21,2.6,12,1.5,0,0.0,1,0.1,781,95.5,1,0.1,2,0.2,0,0.0,0,0.0
ISP,610122,PEIRCE,"  1,021 ",416,40.7,95,9.3,0,0.0,9,0.9,379,37.1,65,6.4,55,5.4,2,0.2,0,0.0
