Network,School ID,Educational Unit,Total,White No,White Pct,African American No,African American Pct,"Asian/
ISP,610304,PHOENIX MILITARY HS,  578 ,14,2.4,83,14.4,0,0.0,2,0.3,456,78.9,4,0.7,16,2.8,3,0.5,0,0.0
ISP,610129,PICKARD,  372 ,16,4.3,8,2.2,0,0.0,0,0.0,348,93.5,0,0.0,0,0.0,0,0.0,0,0.0
ISP,610390,RICKOVER MILITARY HS,  447 ,50,11.2,21,4.7,0,0.0,2,0.4,350,78.3,3,0.7,21,4.7,0,0.0,0,0.0
ISP,610147,ROGERS,  727 ,126,17.3,142,19.5,0,0.0,3,0.4,256,35.2,28,3.9,170,23.4,2,0.3,0,0.0
ISP,610250,SALAZAR,  308 ,6,1.9,92,29.9,0,0.0,0,0.0,202,65.6,3,1.0,5,1.6,0,0.0,0,0.0
ISP,610226,SANDOVAL,  842 ,5,0.6,14,1.7,0,0.0,9,1.1,811,96.3,3,0.4,0,0.0,0,0.0,0,0.0
ISP,610081,SHERIDAN,  550 ,69,12.5,95,17.3,0,0.0,0,0.0,118,21.5,20,3.6,247,44.9,1,0.2,0,0.0
ISP,610173,SHERWOOD,  263 ,0,0.0,247,93.9,0,0.0,1,0.4,12,4.6,0,0.0,0,0.0,0,0.0,3,1.1
ISP,610177,SKINNER,"  1,194 ",302,25.3,284,23.8,0,0.0,27,2.3,123,10.3,51,4.3,351,29.4,4,0.3,52,4.4
ISP,610179,SMYSER,  827 ,207,25.0,15,1.8,0,0.0,7,0.8,521,63.0,7,0.9,40,4.8,2,0.2,28,3.4
ISP,609990,SOUTH LOOP,  784 ,205,26.1,295,37.6,0,0.0,7,0.9,92,11.7,58,7.4,121,15.4,6,0.8,0,0.0
ISP,609745,SOUTHSIDE HS,  327 ,19,5.8,212,64.8,0,0.0,0,0.0,94,28.7,1,0.3,1,0.3,0,0.0,0,0.0
ISP,610548,STEM,  407 ,49,12.0,136,33.4,0,0.0,0,0.0,104,25.6,12,3.0,99,24.3,2,0.5,5,1.2
ISP,610249,TALMAN,  362 ,2,0.6,5,1.4,0,0.0,2,0.6,351,97.0,1,0.3,1,0.3,0,0.0,0,0.0
ISP,610504,THOMAS,  117 ,9,7.7,0,0.0,0,0.0,0,0.0,81,69.2,4,3.4,22,18.8,0,0.0,1,0.9
ISP,610201,THORP O,  843 ,254,30.1,65,7.7,0,0.0,5,0.6,463,54.9,18,2.1,31,3.7,5,0.6,2,0.2
ISP,610203,TONTI,  845 ,3,0.4,19,2.2,0,0.0,3,0.4,806,95.4,0,0.0,1,0.1,0,0.0,13,1.5
ISP,609895,TURNER-DREW,  212 ,0,0.0,206,97.2,0,0.0,0,0.0,4,1.9,0,0.0,0,0.0,0,0.0,2,0.9
ISP,610039,VON LINNE,  659 ,81,12.3,21,3.2,0,0.0,4,0.6,522,79.2,17,2.6,9,1.4,5,0.8,0,0.0
ISP,610366,WACKER,  230 ,0,0.0,227,98.7,0,0.0,0,0.0,3,1.3,0,0.0,0,0.0,0,0.0,0,0.0
ISP,610217,WARD J,  568 ,46,8.1,59,10.4,0,0.0,0,0.0,57,10.0,1,0.2,405,71.3,0,0.0,0,0.0
ISP,610100,WEST PARK,  477 ,5,1.0,94,19.7,0,0.0,1,0.2,376,78.8,0,0.0,1,0.2,0,0.0,0,0.0
ISP,610542,WEST RIDGE,  728 ,268,36.8,50,6.9,0,0.0,2,0.3,171,23.5,5,0.7,231,31.7,0,0.0,1,0.1
ISP,609755,YOUNG HS,"  2,208 ",580,26.3,409,18.5,1,0.0,5,0.2,626,28.4,88,4.0,469,21.2,14,0.6,16,0.7
ISP,609973,ZAPATA,  621 ,5,0.8,1,0.2,0,0.0,0,0.0,615,99.0,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400153,ACERO - BRIGHTON PARK,  565 ,0,0.0,3,0.5,0,0.0,0,0.0,562,99.5,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400101,ACERO - CISNEROS,  491 ,6,1.2,3,0.6,0,0.0,1,0.2,478,97.4,0,0.0,1,0.2,0,0.0,2,0.4
Charter,400120,ACERO - CLEMENTE,  528 ,3,0.6,30,5.7,0,0.0,3,0.6,484,91.7,1,0.2,0,0.0,3,0.6,4,0.8
Charter,400121,ACERO - DE LA CRUZ,  565 ,14,2.5,271,48.0,0,0.0,1,0.2,267,47.3,5,0.9,6,1.1,1,0.2,0,0.0
Charter,400081,ACERO - DE LAS CASAS,  258 ,0,0.0,4,1.6,0,0.0,0,0.0,253,98.1,0,0.0,1,0.4,0,0.0,0,0.0
Charter,400082,ACERO - FUENTES,  468 ,2,0.4,8,1.7,0,0.0,2,0.4,454,97.0,0,0.0,2,0.4,0,0.0,0,0.0
Charter,400085,ACERO - GARCIA HS,  638 ,12,1.9,15,2.4,0,0.0,0,0.0,611,95.8,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400112,ACERO - IDAR,  551 ,2,0.4,2,0.4,0,0.0,1,0.2,546,99.1,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400089,ACERO - MARQUEZ,  553 ,3,0.5,1,0.2,0,0.0,1,0.2,548,99.1,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400083,ACERO - PAZ,  236 ,3,1.3,15,6.4,0,0.0,0,0.0,215,91.1,3,1.3,0,0.0,0,0.0,0,0.0
Charter,400114,ACERO - SANTIAGO,  249 ,4,1.6,3,1.2,0,0.0,1,0.4,239,96.0,0,0.0,1,0.4,0,0.0,1,0.4
Charter,400149,ACERO - SOTO HS,  520 ,2,0.4,7,1.3,0,0.0,0,0.0,511,98.3,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400084,ACERO - TAMAYO,  279 ,0,0.0,4,1.4,0,0.0,2,0.7,273,97.8,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400080,ACERO - TORRES,  575 ,4,0.7,5,0.9,0,0.0,1,0.2,565,98.3,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400079,ACERO - ZIZUMBO,  588 ,10,1.7,2,0.3,0,0.0,2,0.3,571,97.1,2,0.3,1,0.2,0,0.0,0,0.0
Charter,400060,AHS - PASSAGES,  370 ,31,8.4,173,46.8,0,0.0,1,0.3,56,15.1,7,1.9,101,27.3,1,0.3,0,0.0
Charter,400181,ART IN MOTION,  262 ,1,0.4,253,96.6,0,0.0,0,0.0,7,2.7,1,0.4,0,0.0,0,0.0,0,0.0
Charter,400172,ASPIRA - BUSINESS & FINANCE HS,  545 ,12,2.2,23,4.2,0,0.0,0,0.0,502,92.1,3,0.6,1,0.2,3,0.6,1,0.2
Charter,400013,ASPIRA - EARLY COLLEGE HS,  298 ,4,1.3,8,2.7,0,0.0,0,0.0,283,95.0,1,0.3,2,0.7,0,0.0,0,0.0
Charter,400017,ASPIRA - HAUGAN,  170 ,2,1.2,7,4.1,0,0.0,0,0.0,154,90.6,0,0.0,5,2.9,0,0.0,2,1.2
Charter,400021,CATALYST - CIRCLE ROCK,  513 ,0,0.0,500,97.5,0,0.0,0,0.0,10,1.9,1,0.2,2,0.4,0,0.0,0,0.0
Charter,400115,CATALYST - MARIA,"  1,101 ",13,1.2,461,41.9,0,0.0,0,0.0,623,56.6,4,0.4,0,0.0,0,0.0,0,0.0
Charter,400161,CHICAGO COLLEGIATE,  341 ,1,0.3,326,95.6,0,0.0,1,0.3,9,2.6,3,0.9,0,0.0,1,0.3,0,0.0
Charter,400035,CHICAGO MATH & SCIENCE HS,  612 ,44,7.2,210,34.3,0,0.0,4,0.7,277,45.3,10,1.6,67,10.9,0,0.0,0,0.0
Charter,400159,CHRISTOPHER HOUSE,  501 ,5,1.0,10,2.0,0,0.0,0,0.0,458,91.4,1,0.2,0,0.0,1,0.2,26,5.2
Charter,400023,CICS - AVALON/SOUTH SHORE,  491 ,0,0.0,478,97.4,0,0.0,0,0.0,8,1.6,4,0.8,1,0.2,0,0.0,0,0.0
Charter,400024,CICS - BASIL,  596 ,2,0.3,488,81.9,0,0.0,2,0.3,101,16.9,3,0.5,0,0.0,0,0.0,0,0.0
Charter,400092,CICS - BOND,  307 ,0,0.0,300,97.7,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,6,2.0
Charter,400025,CICS - BUCKTOWN,  696 ,23,3.3,104,14.9,0,0.0,6,0.9,549,78.9,13,1.9,1,0.1,0,0.0,0,0.0
Charter,400113,CICS - CHICAGOQUEST HS,  114 ,2,1.8,101,88.6,0,0.0,0,0.0,10,8.8,0,0.0,1,0.9,0,0.0,0,0.0
Charter,400032,CICS - ELLISON HS,  201 ,0,0.0,200,99.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400027,CICS - IRVING PARK,  556 ,81,14.6,25,4.5,0,0.0,3,0.5,407,73.2,8,1.4,28,5.0,4,0.7,0,0.0
Charter,400033,CICS - LONGWOOD,"  1,305 ",0,0.0,1299,99.5,0,0.0,0,0.0,3,0.2,0,0.0,0,0.0,0,0.0,3,0.2
Charter,400026,CICS - LOOMIS,  441 ,0,0.0,436,98.9,0,0.0,0,0.0,5,1.1,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400034,CICS - NORTHTOWN HS,  909 ,169,18.6,54,5.9,0,0.0,2,0.2,530,58.3,9,1.0,140,15.4,5,0.6,0,0.0
Charter,400028,CICS - PRAIRIE,  430 ,3,0.7,240,55.8,0,0.0,2,0.5,184,42.8,1,0.2,0,0.0,0,0.0,0,0.0
Charter,400029,CICS - WASHINGTON PARK,  497 ,0,0.0,489,98.4,0,0.0,0,0.0,8,1.6,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400030,CICS - WEST BELDEN,  548 ,3,0.5,37,6.8,0,0.0,0,0.0,504,92.0,3,0.6,1,0.2,0,0.0,0,0.0
Charter,400031,CICS - WRIGHTWOOD,  726 ,4,0.6,686,94.5,0,0.0,5,0.7,26,3.6,5,0.7,0,0.0,0,0.0,0,0.0
Charter,400094,EPIC HS,  520 ,5,1.0,305,58.7,0,0.0,0,0.0,186,35.8,7,1.4,0,0.0,0,0.0,17,3.3
Charter,400039,ERIE,  400 ,9,2.3,47,11.8,0,0.0,1,0.3,336,84.0,5,1.3,1,0.3,1,0.3,0,0.0
Charter,400009,GLOBAL CITIZENSHIP,  469 ,18,3.8,17,3.6,0,0.0,3,0.6,431,91.9,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400168,GREAT LAKES,  469 ,0,0.0,398,84.9,0,0.0,1,0.2,53,11.3,4,0.9,0,0.0,0,0.0,13,2.8
Charter,400167,HORIZON - SOUTHWEST,  756 ,5,0.7,221,29.2,0,0.0,1,0.1,527,69.7,1,0.1,0,0.0,1,0.1,0,0.0
Charter,400104,INSTITUTO - HEALTH,  599 ,0,0.0,13,2.2,0,0.0,2,0.3,584,97.5,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400162,INTRINSIC HS,"  1,014 ",27,2.7,39,3.8,0,0.0,0,0.0,941,92.8,0,0.0,2,0.2,0,0.0,5,0.5
Charter,400146,KIPP - ACADEMY,  564 ,2,0.4,544,96.5,0,0.0,0,0.0,16,2.8,1,0.2,0,0.0,1,0.2,0,0.0
Charter,400044,KIPP - ASCEND,  931 ,1,0.1,887,95.3,0,0.0,0,0.0,36,3.9,7,0.8,0,0.0,0,0.0,0,0.0
Charter,400163,KIPP - BLOOM,  682 ,3,0.4,642,94.1,0,0.0,3,0.4,25,3.7,4,0.6,0,0.0,0,0.0,5,0.7
Charter,400180,KIPP - ONE,  973 ,3,0.3,637,65.5,0,0.0,1,0.1,327,33.6,4,0.4,1,0.1,0,0.0,0,0.0
Charter,400151,LEARN - 7,  168 ,0,0.0,159,94.6,0,0.0,0,0.0,8,4.8,1,0.6,0,0.0,0,0.0,0,0.0
Charter,400046,LEARN - BUTLER,  526 ,0,0.0,518,98.5,0,0.0,0,0.0,7,1.3,1,0.2,0,0.0,0,0.0,0,0.0
Charter,400047,LEARN - CAMPBELL,  415 ,1,0.2,396,95.4,0,0.0,0,0.0,16,3.9,2,0.5,0,0.0,0,0.0,0,0.0
Charter,400048,LEARN - EXCEL,  427 ,1,0.2,410,96.0,0,0.0,0,0.0,12,2.8,3,0.7,0,0.0,0,0.0,1,0.2
Charter,400165,LEARN - MIDDLE,  319 ,1,0.3,304,95.3,0,0.0,0,0.0,12,3.8,1,0.3,1,0.3,0,0.0,0,0.0
Charter,400111,LEARN - PERKINS,  486 ,0,0.0,451,92.8,0,0.0,0,0.0,6,1.2,1,0.2,0,0.0,0,0.0,28,5.8
Charter,400107,LEARN - SOUTH CHICAGO,  438 ,2,0.5,388,88.6,0,0.0,1,0.2,46,10.5,0,0.0,0,0.0,0,0.0,1,0.2
Charter,400049,LEGACY,  453 ,2,0.4,434,95.8,0,0.0,0,0.0,17,3.8,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400119,LEGAL PREP HS,  241 ,0,0.0,240,99.6,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400011,LOCKE A,  443 ,0,0.0,440,99.3,0,0.0,0,0.0,3,0.7,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400116,MONTESSORI ENGLEWOOD,  312 ,3,1.0,284,91.0,0,0.0,1,0.3,24,7.7,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400178,MOVING EVEREST,  639 ,1,0.2,622,97.3,0,0.0,0,0.0,14,2.2,2,0.3,0,0.0,0,0.0,0,0.0
Charter,400050,NAMASTE,  463 ,23,5.0,11,2.4,0,0.0,1,0.2,418,90.3,8,1.7,2,0.4,0,0.0,0,0.0
Charter,400058,NLCP - CHRISTIANA HS,  329 ,1,0.3,325,98.8,0,0.0,0,0.0,3,0.9,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400059,NLCP - COLLINS HS,  448 ,0,0.0,440,98.2,0,0.0,1,0.2,6,1.3,1,0.2,0,0.0,0,0.0,0,0.0
Charter,400170,NOBLE - ACADEMY HS,  533 ,6,1.1,208,39.0,0,0.0,1,0.2,287,53.8,2,0.4,28,5.3,0,0.0,1,0.2
Charter,400157,NOBLE - BAKER HS,  245 ,1,0.4,189,77.1,0,0.0,1,0.4,52,21.2,1,0.4,0,0.0,1,0.4,0,0.0
Charter,400097,NOBLE - BULLS HS,"  1,194 ",7,0.6,410,34.3,0,0.0,5,0.4,762,63.8,5,0.4,5,0.4,0,0.0,0,0.0
Charter,400156,NOBLE - BUTLER HS,  637 ,1,0.2,598,93.9,0,0.0,0,0.0,34,5.3,3,0.5,0,0.0,0,0.0,1,0.2
Charter,400052,NOBLE - COMER,"  1,186 ",1,0.1,1141,96.2,0,0.0,1,0.1,26,2.2,6,0.5,1,0.1,1,0.1,9,0.8
Charter,400118,NOBLE - DRW HS,  299 ,1,0.3,278,93.0,0,0.0,0,0.0,18,6.0,0,0.0,0,0.0,0,0.0,2,0.7
Charter,400053,NOBLE - GOLDER HS,  663 ,14,2.1,136,20.5,0,0.0,1,0.2,502,75.7,3,0.5,2,0.3,0,0.0,5,0.8
Charter,400117,NOBLE - HANSBERRY HS,  499 ,1,0.2,491,98.4,0,0.0,0,0.0,5,1.0,1,0.2,0,0.0,0,0.0,1,0.2
Charter,400169,NOBLE - ITW SPEER HS,"  1,133 ",14,1.2,118,10.4,0,0.0,4,0.4,990,87.4,2,0.2,0,0.0,1,0.1,4,0.4
Charter,400106,NOBLE - JOHNSON HS,  523 ,1,0.2,500,95.6,0,0.0,2,0.4,19,3.6,1,0.2,0,0.0,0,0.0,0,0.0
Charter,400179,NOBLE - MANSUETO HS,"  1,124 ",8,0.7,15,1.3,0,0.0,3,0.3,1085,96.5,0,0.0,11,1.0,1,0.1,1,0.1
Charter,400098,NOBLE - MUCHIN HS,  982 ,9,0.9,301,30.7,0,0.0,2,0.2,626,63.7,3,0.3,41,4.2,0,0.0,0,0.0
Charter,400051,NOBLE - NOBLE HS,  692 ,13,1.9,99,14.3,0,0.0,2,0.3,569,82.2,2,0.3,7,1.0,0,0.0,0,0.0
Charter,400054,NOBLE - PRITZKER HS,  981 ,13,1.3,41,4.2,0,0.0,2,0.2,923,94.1,1,0.1,1,0.1,0,0.0,0,0.0
Charter,400055,NOBLE - RAUNER HS,  662 ,19,2.9,156,23.6,0,0.0,2,0.3,476,71.9,3,0.5,0,0.0,0,0.0,6,0.9
Charter,400056,NOBLE - ROWE CLARK HS,  398 ,4,1.0,333,83.7,0,0.0,0,0.0,55,13.8,3,0.8,0,0.0,1,0.3,2,0.5
Charter,400057,NOBLE - UIC HS,"  1,004 ",16,1.6,317,31.6,0,0.0,3,0.3,627,62.5,3,0.3,34,3.4,4,0.4,0,0.0
Charter,400064,PERSPECTIVES - JOSLIN HS,  366 ,1,0.3,343,93.7,0,0.0,0,0.0,15,4.1,2,0.6,3,0.8,1,0.3,1,0.3
Charter,400061,PERSPECTIVES - LEADERSHIP HS,  537 ,0,0.0,534,99.4,0,0.0,0,0.0,1,0.2,2,0.4,0,0.0,0,0.0,0,0.0
Charter,400066,PERSPECTIVES - MATH & SCI HS,  423 ,0,0.0,416,98.3,0,0.0,0,0.0,6,1.4,0,0.0,0,0.0,0,0.0,1,0.2
Charter,400062,PERSPECTIVES - TECH HS,  337 ,1,0.3,333,98.8,0,0.0,1,0.3,0,0.0,1,0.3,0,0.0,0,0.0,1,0.3
Charter,400069,POLARIS,  404 ,5,1.2,358,88.6,0,0.0,0,0.0,33,8.2,3,0.7,0,0.0,0,0.0,5,1.2
Charter,400071,PROVIDENCE ENGLEWOOD,  460 ,2,0.4,446,97.0,0,0.0,0,0.0,11,2.4,1,0.2,0,0.0,0,0.0,0,0.0
Charter,400096,ROWE,  985 ,18,1.8,238,24.2,0,0.0,2,0.2,710,72.1,6,0.6,0,0.0,0,0.0,11,1.1
Charter,400075,U OF C - DONOGHUE,  489 ,0,0.0,476,97.3,0,0.0,1,0.2,10,2.0,2,0.4,0,0.0,0,0.0,0,0.0
Charter,400076,U OF C - NKO,  329 ,5,1.5,320,97.3,0,0.0,1,0.3,1,0.3,2,0.6,0,0.0,0,0.0,0,0.0
Charter,400077,U OF C - WOODLAWN HS,  648 ,0,0.0,614,94.8,0,0.0,0,0.0,5,0.8,0,0.0,0,0.0,0,0.0,29,4.5
Charter,400105,URBAN PREP - BRONZEVILLE HS,  337 ,0,0.0,335,99.4,0,0.0,1,0.3,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0
Charter,400086,URBAN PREP - ENGLEWOOD HS,  216 ,1,0.5,214,99.1,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0
Contract,400022,CHIARTS HS,  614 ,109,17.8,196,31.9,0,0.0,1,0.2,241,39.3,10,1.6,10,1.6,2,0.3,45,7.3
Contract,400091,CHICAGO TECH HS,  380 ,6,1.6,306,80.5,0,0.0,1,0.3,66,17.4,1,0.3,0,0.0,0,0.0,0,0.0
Contract,400043,HOPE LEARNING ACADEMY,  255 ,2,0.8,227,89.0,0,0.0,0,0.0,25,9.8,0,0.0,1,0.4,0,0.0,0,0.0
Contract,400068,PLATO,  206 ,0,0.0,204,99.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0
Options,610565,CAMELOT - EXCEL ENGLEWOOD HS,  275 ,0,0.0,264,96.0,0,0.0,1,0.4,5,1.8,0,0.0,0,0.0,0,0.0,5,1.8
Options,400147,CAMELOT - EXCEL HS,  306 ,1,0.3,300,98.0,0,0.0,0,0.0,2,0.7,0,0.0,0,0.0,0,0.0,3,1.0
Options,400175,CAMELOT - EXCEL SOUTHSHORE HS,  231 ,3,1.3,172,74.5,0,0.0,1,0.4,47,20.3,1,0.4,0,0.0,0,0.0,7,3.0
Options,400176,CAMELOT - EXCEL SOUTHWEST HS,  130 ,1,0.8,98,75.4,0,0.0,1,0.8,30,23.1,0,0.0,0,0.0,0,0.0,0,0.0
Options,610572,CAMELOT - SAFE ES,  3 ,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Options,610573,CAMELOT - SAFE HS,  9 ,0,0.0,8,88.9,0,0.0,0,0.0,1,11.1,0,0.0,0,0.0,0,0.0,0,0.0
Options,400164,INSTITUTO - JUSTICE HS,  98 ,0,0.0,2,2.0,0,0.0,0,0.0,96,98.0,0,0.0,0,0.0,0,0.0,0,0.0
Options,400137,LITTLE BLACK PEARL HS,  120 ,2,1.7,118,98.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
Options,610569,OMBUDSMAN - NORTHWEST HS,  250 ,45,18.0,16,6.4,0,0.0,4,1.6,153,61.2,6,2.4,26,10.4,0,0.0,0,0.0
Options,610593,OMBUDSMAN - ROSELAND HS,  182 ,1,0.5,177,97.3,0,0.0,0,0.0,4,2.2,0,0.0,0,0.0,0,0.0,0,0.0
Options,610570,OMBUDSMAN - SOUTH HS,  434 ,9,2.1,196,45.2,0,0.0,0,0.0,228,52.5,1,0.2,0,0.0,0,0.0,0,0.0
Options,610571,OMBUDSMAN - WEST HS,  232 ,3,1.3,148,63.8,0,0.0,0,0.0,79,34.1,1,0.4,1,0.4,0,0.0,0,0.0
Options,610557,PATHWAYS - ASHBURN HS,  328 ,28,8.5,100,30.5,0,0.0,1,0.3,195,59.5,3,0.9,0,0.0,1,0.3,0,0.0
Options,610568,PATHWAYS - AVONDALE HS,  301 ,29,9.6,32,10.6,0,0.0,0,0.0,223,74.1,7,2.3,8,2.7,2,0.7,0,0.0
Options,400173,PATHWAYS - BRIGHTON PARK HS,  407 ,14,3.4,14,3.4,0,0.0,2,0.5,374,91.9,0,0.0,3,0.7,0,0.0,0,0.0
Options,610594,PATHWAYS - HUMBOLDT PARK HS,  149 ,10,6.7,25,16.8,0,0.0,0,0.0,113,75.8,1,0.7,0,0.0,0,0.0,0,0.0
Options,400134,YCCS - ADDAMS,  214 ,8,3.7,51,23.8,0,0.0,0,0.0,146,68.2,0,0.0,3,1.4,1,0.5,5,2.3
Options,400125,YCCS - ASPIRA PANTOJA,  173 ,2,1.2,13,7.5,0,0.0,2,1.2,152,87.9,1,0.6,0,0.0,0,0.0,3,1.7
Options,400126,YCCS - ASSOCIATION HOUSE,  135 ,3,2.2,36,26.7,0,0.0,0,0.0,93,68.9,0,0.0,1,0.7,1,0.7,1,0.7
Options,400127,YCCS - AUSTIN CAREER,  79 ,0,0.0,75,94.9,0,0.0,0,0.0,4,5.1,0,0.0,0,0.0,0,0.0,0,0.0
Options,400131,YCCS - CAMPOS,  170 ,3,1.8,29,17.1,0,0.0,1,0.6,134,78.8,2,1.2,0,0.0,0,0.0,1,0.6
Options,400128,YCCS - CCA ACADEMY,  123 ,0,0.0,119,96.7,0,0.0,0,0.0,3,2.4,1,0.8,0,0.0,0,0.0,0,0.0
Options,400150,YCCS - CHATHAM,  182 ,0,0.0,177,97.3,0,0.0,0,0.0,3,1.6,1,0.6,0,0.0,0,0.0,1,0.5
Options,400133,YCCS - INNOVATIONS,  361 ,4,1.1,333,92.2,0,0.0,0,0.0,22,6.1,2,0.6,0,0.0,0,0.0,0,0.0
Options,400135,YCCS - LATINO YOUTH,  196 ,6,3.1,8,4.1,0,0.0,2,1.0,180,91.8,0,0.0,0,0.0,0,0.0,0,0.0
Options,400124,YCCS - MCKINLEY,  130 ,0,0.0,120,92.3,0,0.0,0,0.0,5,3.8,0,0.0,3,2.3,0,0.0,2,1.5
Options,400136,YCCS - OLIVE HARVEY,  99 ,0,0.0,85,85.9,0,0.0,1,1.0,12,12.1,1,1.0,0,0.0,0,0.0,0,0.0
Options,400129,YCCS - PROGRESSIVE LEADERSHIP,  161 ,1,0.6,156,96.9,0,0.0,0,0.0,2,1.2,1,0.6,1,0.6,0,0.0,0,0.0
Options,400123,YCCS - SCHOLASTIC ACHIEVEMENT,  162 ,1,0.6,154,95.1,0,0.0,2,1.2,5,3.1,0,0.0,0,0.0,0,0.0,0,0.0
Options,400139,YCCS - SULLIVAN,  327 ,0,0.0,289,88.4,0,0.0,2,0.6,34,10.4,2,0.6,0,0.0,0,0.0,0,0.0
Options,400141,YCCS - TRUMAN,  189 ,16,8.5,54,28.6,0,0.0,2,1.1,98,51.9,2,1.1,10,5.3,0,0.0,7,3.7
Options,400144,YCCS - WEST,  118 ,1,0.8,81,68.6,0,0.0,1,0.8,34,28.8,1,0.9,0,0.0,0,0.0,0,0.0
Options,400143,YCCS - WEST TOWN,  137 ,1,0.7,84,61.3,0,0.0,2,1.5,49,35.8,0,0.0,1,0.7,0,0.0,0,0.0
Options,400145,YCCS - YOUTH CONNECTION,  126 ,3,2.4,118,93.7,0,0.0,1,0.8,4,3.2,0,0.0,0,0.0,0,0.0,0,0.0
Options,400130,YCCS - YOUTH DEVELOPMENT,  89 ,0,0.0,85,95.5,0,0.0,1,1.1,1,1.1,0,0.0,0,0.0,0,0.0,2,2.2